record_id,source_record_id,sample_id,element_or_analyte,value,unit,medium,measurement_basis,value_qualifier,detection_limit,detection_limit_unit,latitude,longitude,source_crs,coordinate_uncertainty_m,geologic_unit,analytical_method,digestion_or_extraction,laboratory,license,source_tier,source_id,source_locator,sampled_at,sample_depth_min_m,sample_depth_max_m,grain_fraction,sample_type_raw,sample_type,sample_type_mapping_status,sample_type_missing_reason,geographic_context_raw,survey_area,map_sheet,cruise_track,lithology_raw,lithology,soil_horizon_raw,soil_horizon,sediment_environment,water_body_type,water_fraction,filtered_state,geologic_unit_raw,geologic_age_raw,tectonic_setting_raw,matched_geologic_unit,geology_map_source,geology_map_version,match_method,match_scale,boundary_distance_m,match_uncertainty,geology_missing_reason,method_scope,method_assignment_basis,preparation,analytical_technique,instrument,quantitation_limit,quantitation_limit_unit,reference_materials,method_source_locator,method_publication_id,method_missing_reason,citation_id_raw,publication_id,publication_doi,citation_text_raw,citation_scope,citation_assignment_basis,upstream_primary_source_id,citation_resolution_status,citation_missing_reason,access_status,research_use_status,license_url,license_scope,attribution_required,redistribution_status,terms_verified_at
rec-1394c58d44deb0f384add56d74c7a3447281b19bb391a4ae7e625105c9457151,src-b741eab2bdf12bef9dc9db045da1074f729a46e4132526f1d65978ff86e64cf4,s_8715/1 [7221] / s_15/1 [9427],Ni,131,ppm,rock,GEOROC_precompiled_selected_value,,,,57.03,120.72,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=12,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT / WESTERN THOLEIITIC METABASALTS AND GABBROIDS,,,,METABASALT [7221] / THOLEIITIC BASALT [9427],,,,,,,,,ARCHEAN [7221],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""7221"",""9427""]",doi:10.1016/S0166-2635(04)13013-2,10.1016/S0166-2635(04)13013-2,"[""[7221] PUCHTEL I. S., ZHURAVLEV D. Z.:    PETROLOGY OF MAFIC-ULTRAMAFIC METAVOLCANICS AND RELATED ROCKS FROM THE OLONDO GREENSTONE BELT, ALDAN SHIELD  PETROLOGY 1   [1993] 263-299"",""[9427] PUCHTEL I. S.:    3.0 GA OLONDO GREENSTONE BELT IN THE ALDAN SHIELD, E. SIBERIA T. M. KUSKY (ED.) | PRECAMBRIAN OPHIOLITES AND RELATED ROCKS | ELSEVIER, AMSTERDAM [2004] 405-423    doi: 10.1016/S0166-2635(04)13013-2""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-8103c1d5441318445a23103953c5f3315d951c4d82e2032ce67e145b0ec17ff2,src-4253fa5967109f533c8a13d9af045028eb415b8097090e12284f50808cab3967,s_8715/2 [7221] / s_15/2 [9427],Ni,155,ppm,rock,GEOROC_precompiled_selected_value,,,,57.03,120.72,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=13,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT / WESTERN THOLEIITIC METABASALTS AND GABBROIDS,,,,METABASALT [7221] / THOLEIITIC BASALT [9427],,,,,,,,,ARCHEAN [7221],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""7221"",""9427""]",doi:10.1016/S0166-2635(04)13013-2,10.1016/S0166-2635(04)13013-2,"[""[7221] PUCHTEL I. S., ZHURAVLEV D. Z.:    PETROLOGY OF MAFIC-ULTRAMAFIC METAVOLCANICS AND RELATED ROCKS FROM THE OLONDO GREENSTONE BELT, ALDAN SHIELD  PETROLOGY 1   [1993] 263-299"",""[9427] PUCHTEL I. S.:    3.0 GA OLONDO GREENSTONE BELT IN THE ALDAN SHIELD, E. SIBERIA T. M. KUSKY (ED.) | PRECAMBRIAN OPHIOLITES AND RELATED ROCKS | ELSEVIER, AMSTERDAM [2004] 405-423    doi: 10.1016/S0166-2635(04)13013-2""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-7d789b59aee501eb7dbf322b285f6cbb0c27fefc48bca196b8975c11f3785474,src-37ee96de85053d9773cd96d778c36d192b24c6fc7929d90dd7302998a40366eb,s_O-1-1 [26368],Cu,31.1,ppm,rock,GEOROC_precompiled_selected_value,,,,57.2,119.6,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=172,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT,,,,BASALT [26368],,,,,,,,,ARCHEAN [26368],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""26368""]",doi:10.1016/j.epsl.2022.117975,10.1016/j.epsl.2022.117975,"[""[26368] TRAN T. D., WANG KUO-LUNG, KOVACH V. P., SHANKS P. W. C., VELIKOSLAVINSKY S. D., POPOV N. V., DRIL S. I., CHU ZHUYIN, LEE DER-CHUEN, KUO LI-WIE, IIZUKA Y., LEE HAO-YANG:    PLATE TECTONICS IN ACTION IN THE MESOARCHEAN: IMPLICATION FROM THE OLONDO GREENSTONE BELT ON THE ALDAN SHIELD OF SIBERIAN CRATON  EARTH PLANET. SCI. LETT. 603 (117975)  [2023]    doi: 10.1016/j.epsl.2022.117975""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-6bf1d34900fa2058c758b2a0b14ef8dc4b823af8619db2b2fcabe95e467fee72,src-37ee96de85053d9773cd96d778c36d192b24c6fc7929d90dd7302998a40366eb,s_O-1-1 [26368],Zn,117,ppm,rock,GEOROC_precompiled_selected_value,,,,57.2,119.6,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=172,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT,,,,BASALT [26368],,,,,,,,,ARCHEAN [26368],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""26368""]",doi:10.1016/j.epsl.2022.117975,10.1016/j.epsl.2022.117975,"[""[26368] TRAN T. D., WANG KUO-LUNG, KOVACH V. P., SHANKS P. W. C., VELIKOSLAVINSKY S. D., POPOV N. V., DRIL S. I., CHU ZHUYIN, LEE DER-CHUEN, KUO LI-WIE, IIZUKA Y., LEE HAO-YANG:    PLATE TECTONICS IN ACTION IN THE MESOARCHEAN: IMPLICATION FROM THE OLONDO GREENSTONE BELT ON THE ALDAN SHIELD OF SIBERIAN CRATON  EARTH PLANET. SCI. LETT. 603 (117975)  [2023]    doi: 10.1016/j.epsl.2022.117975""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-744379712d5e986e1e2ed18c088384066e43c869404fa7cdd0a77f13ef3e6535,src-c55533c09197ce0d1152d94ba0a03e2cf5ae2896368b708e227d96039391f2de,s_O-1-2 [26368],Cu,151,ppm,rock,GEOROC_precompiled_selected_value,,,,57.2,119.6,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=173,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT,,,,BASALT [26368],,,,,,,,,ARCHEAN [26368],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""26368""]",doi:10.1016/j.epsl.2022.117975,10.1016/j.epsl.2022.117975,"[""[26368] TRAN T. D., WANG KUO-LUNG, KOVACH V. P., SHANKS P. W. C., VELIKOSLAVINSKY S. D., POPOV N. V., DRIL S. I., CHU ZHUYIN, LEE DER-CHUEN, KUO LI-WIE, IIZUKA Y., LEE HAO-YANG:    PLATE TECTONICS IN ACTION IN THE MESOARCHEAN: IMPLICATION FROM THE OLONDO GREENSTONE BELT ON THE ALDAN SHIELD OF SIBERIAN CRATON  EARTH PLANET. SCI. LETT. 603 (117975)  [2023]    doi: 10.1016/j.epsl.2022.117975""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-af9c6e60e442c7027392ea4cc0fd51bd327cd9744128c781ef711c59f8f1b250,src-c55533c09197ce0d1152d94ba0a03e2cf5ae2896368b708e227d96039391f2de,s_O-1-2 [26368],Zn,91.6,ppm,rock,GEOROC_precompiled_selected_value,,,,57.2,119.6,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=173,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT,,,,BASALT [26368],,,,,,,,,ARCHEAN [26368],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""26368""]",doi:10.1016/j.epsl.2022.117975,10.1016/j.epsl.2022.117975,"[""[26368] TRAN T. D., WANG KUO-LUNG, KOVACH V. P., SHANKS P. W. C., VELIKOSLAVINSKY S. D., POPOV N. V., DRIL S. I., CHU ZHUYIN, LEE DER-CHUEN, KUO LI-WIE, IIZUKA Y., LEE HAO-YANG:    PLATE TECTONICS IN ACTION IN THE MESOARCHEAN: IMPLICATION FROM THE OLONDO GREENSTONE BELT ON THE ALDAN SHIELD OF SIBERIAN CRATON  EARTH PLANET. SCI. LETT. 603 (117975)  [2023]    doi: 10.1016/j.epsl.2022.117975""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-a32e253401e55f32ede2afda73ce92cbc2c09b4d130cdad8321e4293c28ecf8b,src-6c292f28f6c63f882ee35da63e9d01f70a39c26c8360ee48f0d5ed8948b3de4b,s_OL1601 [26368],Cu,147.2,ppm,rock,GEOROC_precompiled_selected_value,,,,57.2,119.6,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=174,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT,,,,BASALT [26368],,,,,,,,,ARCHEAN [26368],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""26368""]",doi:10.1016/j.epsl.2022.117975,10.1016/j.epsl.2022.117975,"[""[26368] TRAN T. D., WANG KUO-LUNG, KOVACH V. P., SHANKS P. W. C., VELIKOSLAVINSKY S. D., POPOV N. V., DRIL S. I., CHU ZHUYIN, LEE DER-CHUEN, KUO LI-WIE, IIZUKA Y., LEE HAO-YANG:    PLATE TECTONICS IN ACTION IN THE MESOARCHEAN: IMPLICATION FROM THE OLONDO GREENSTONE BELT ON THE ALDAN SHIELD OF SIBERIAN CRATON  EARTH PLANET. SCI. LETT. 603 (117975)  [2023]    doi: 10.1016/j.epsl.2022.117975""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-057442e35f3e19479122254d8a2269ff01503a8335938abe529004740fd2210a,src-6c292f28f6c63f882ee35da63e9d01f70a39c26c8360ee48f0d5ed8948b3de4b,s_OL1601 [26368],Zn,89.04,ppm,rock,GEOROC_precompiled_selected_value,,,,57.2,119.6,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=174,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT,,,,BASALT [26368],,,,,,,,,ARCHEAN [26368],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""26368""]",doi:10.1016/j.epsl.2022.117975,10.1016/j.epsl.2022.117975,"[""[26368] TRAN T. D., WANG KUO-LUNG, KOVACH V. P., SHANKS P. W. C., VELIKOSLAVINSKY S. D., POPOV N. V., DRIL S. I., CHU ZHUYIN, LEE DER-CHUEN, KUO LI-WIE, IIZUKA Y., LEE HAO-YANG:    PLATE TECTONICS IN ACTION IN THE MESOARCHEAN: IMPLICATION FROM THE OLONDO GREENSTONE BELT ON THE ALDAN SHIELD OF SIBERIAN CRATON  EARTH PLANET. SCI. LETT. 603 (117975)  [2023]    doi: 10.1016/j.epsl.2022.117975""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-9981373bbdb13d9078a3809d7f53d036c49acf0bbd4a1d181c5d96db7f62773b,src-7d3f997abfd5f38f7bdd7b79816d29d5dae5b015155f975fa756e6c3f8bc8dad,s_OL1602 [26368],Cu,51.39,ppm,rock,GEOROC_precompiled_selected_value,,,,57.2,119.6,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=175,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT,,,,BASALT [26368],,,,,,,,,ARCHEAN [26368],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""26368""]",doi:10.1016/j.epsl.2022.117975,10.1016/j.epsl.2022.117975,"[""[26368] TRAN T. D., WANG KUO-LUNG, KOVACH V. P., SHANKS P. W. C., VELIKOSLAVINSKY S. D., POPOV N. V., DRIL S. I., CHU ZHUYIN, LEE DER-CHUEN, KUO LI-WIE, IIZUKA Y., LEE HAO-YANG:    PLATE TECTONICS IN ACTION IN THE MESOARCHEAN: IMPLICATION FROM THE OLONDO GREENSTONE BELT ON THE ALDAN SHIELD OF SIBERIAN CRATON  EARTH PLANET. SCI. LETT. 603 (117975)  [2023]    doi: 10.1016/j.epsl.2022.117975""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-1d5e1067f3827be5bd06aeb8f6bb1b623c131f9b3031689705561861e3157cf6,src-7d3f997abfd5f38f7bdd7b79816d29d5dae5b015155f975fa756e6c3f8bc8dad,s_OL1602 [26368],Zn,151.4,ppm,rock,GEOROC_precompiled_selected_value,,,,57.2,119.6,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=175,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT,,,,BASALT [26368],,,,,,,,,ARCHEAN [26368],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""26368""]",doi:10.1016/j.epsl.2022.117975,10.1016/j.epsl.2022.117975,"[""[26368] TRAN T. D., WANG KUO-LUNG, KOVACH V. P., SHANKS P. W. C., VELIKOSLAVINSKY S. D., POPOV N. V., DRIL S. I., CHU ZHUYIN, LEE DER-CHUEN, KUO LI-WIE, IIZUKA Y., LEE HAO-YANG:    PLATE TECTONICS IN ACTION IN THE MESOARCHEAN: IMPLICATION FROM THE OLONDO GREENSTONE BELT ON THE ALDAN SHIELD OF SIBERIAN CRATON  EARTH PLANET. SCI. LETT. 603 (117975)  [2023]    doi: 10.1016/j.epsl.2022.117975""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-fdf0942f07d80eeb611eadd25292c74b8c2eb3fd551689c6c9189083581b0b0e,src-aafe6f49f0c58c243368b322fc47c88a0205e19159839ac7001362f1f9ba5210,s_OL1603 [26368],Cu,11.18,ppm,rock,GEOROC_precompiled_selected_value,,,,57.2,119.6,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=176,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT,,,,BASALT [26368],,,,,,,,,ARCHEAN [26368],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""26368""]",doi:10.1016/j.epsl.2022.117975,10.1016/j.epsl.2022.117975,"[""[26368] TRAN T. D., WANG KUO-LUNG, KOVACH V. P., SHANKS P. W. C., VELIKOSLAVINSKY S. D., POPOV N. V., DRIL S. I., CHU ZHUYIN, LEE DER-CHUEN, KUO LI-WIE, IIZUKA Y., LEE HAO-YANG:    PLATE TECTONICS IN ACTION IN THE MESOARCHEAN: IMPLICATION FROM THE OLONDO GREENSTONE BELT ON THE ALDAN SHIELD OF SIBERIAN CRATON  EARTH PLANET. SCI. LETT. 603 (117975)  [2023]    doi: 10.1016/j.epsl.2022.117975""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-84dd752c2d60b0879680a8efe8da417127e0aa9fe8f4f056c271ea2f1b5ccdbd,src-aafe6f49f0c58c243368b322fc47c88a0205e19159839ac7001362f1f9ba5210,s_OL1603 [26368],Zn,89.93,ppm,rock,GEOROC_precompiled_selected_value,,,,57.2,119.6,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=176,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT,,,,BASALT [26368],,,,,,,,,ARCHEAN [26368],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""26368""]",doi:10.1016/j.epsl.2022.117975,10.1016/j.epsl.2022.117975,"[""[26368] TRAN T. D., WANG KUO-LUNG, KOVACH V. P., SHANKS P. W. C., VELIKOSLAVINSKY S. D., POPOV N. V., DRIL S. I., CHU ZHUYIN, LEE DER-CHUEN, KUO LI-WIE, IIZUKA Y., LEE HAO-YANG:    PLATE TECTONICS IN ACTION IN THE MESOARCHEAN: IMPLICATION FROM THE OLONDO GREENSTONE BELT ON THE ALDAN SHIELD OF SIBERIAN CRATON  EARTH PLANET. SCI. LETT. 603 (117975)  [2023]    doi: 10.1016/j.epsl.2022.117975""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-559e2e2d7768e190b4a1c9f9cd652b6b7d728cc97bfb61a66d08332da0bbc5d4,src-d74fc995fad9e44149c4ba8e06b7fbcaf94d2fe37563c44e6316b2c146d198d2,s_OL16100 [26368],Cu,8.16,ppm,rock,GEOROC_precompiled_selected_value,,,,57.2,119.6,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=177,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT,,,,BASALT [26368],,,,,,,,,ARCHEAN [26368],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""26368""]",doi:10.1016/j.epsl.2022.117975,10.1016/j.epsl.2022.117975,"[""[26368] TRAN T. D., WANG KUO-LUNG, KOVACH V. P., SHANKS P. W. C., VELIKOSLAVINSKY S. D., POPOV N. V., DRIL S. I., CHU ZHUYIN, LEE DER-CHUEN, KUO LI-WIE, IIZUKA Y., LEE HAO-YANG:    PLATE TECTONICS IN ACTION IN THE MESOARCHEAN: IMPLICATION FROM THE OLONDO GREENSTONE BELT ON THE ALDAN SHIELD OF SIBERIAN CRATON  EARTH PLANET. SCI. LETT. 603 (117975)  [2023]    doi: 10.1016/j.epsl.2022.117975""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-10452e41be197269732c4c59291b2d89407b9e19f21d174e05e262a4dcc99a72,src-d74fc995fad9e44149c4ba8e06b7fbcaf94d2fe37563c44e6316b2c146d198d2,s_OL16100 [26368],Zn,100.2,ppm,rock,GEOROC_precompiled_selected_value,,,,57.2,119.6,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=177,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT,,,,BASALT [26368],,,,,,,,,ARCHEAN [26368],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""26368""]",doi:10.1016/j.epsl.2022.117975,10.1016/j.epsl.2022.117975,"[""[26368] TRAN T. D., WANG KUO-LUNG, KOVACH V. P., SHANKS P. W. C., VELIKOSLAVINSKY S. D., POPOV N. V., DRIL S. I., CHU ZHUYIN, LEE DER-CHUEN, KUO LI-WIE, IIZUKA Y., LEE HAO-YANG:    PLATE TECTONICS IN ACTION IN THE MESOARCHEAN: IMPLICATION FROM THE OLONDO GREENSTONE BELT ON THE ALDAN SHIELD OF SIBERIAN CRATON  EARTH PLANET. SCI. LETT. 603 (117975)  [2023]    doi: 10.1016/j.epsl.2022.117975""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-46234687022649ed35297eb194833be7693ead7f58b573195ac68422fcd8c0f3,src-6aefd743323b695e9b08c447d2557cfdf4a5726763aa450f2c4bcbe8c573a110,s_O-19-2 [26368],Cu,114,ppm,rock,GEOROC_precompiled_selected_value,,,,57.2,119.6,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=178,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT,,,,THOLEIITIC BASALT [26368],,,,,,,,,ARCHEAN [26368],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""26368""]",doi:10.1016/j.epsl.2022.117975,10.1016/j.epsl.2022.117975,"[""[26368] TRAN T. D., WANG KUO-LUNG, KOVACH V. P., SHANKS P. W. C., VELIKOSLAVINSKY S. D., POPOV N. V., DRIL S. I., CHU ZHUYIN, LEE DER-CHUEN, KUO LI-WIE, IIZUKA Y., LEE HAO-YANG:    PLATE TECTONICS IN ACTION IN THE MESOARCHEAN: IMPLICATION FROM THE OLONDO GREENSTONE BELT ON THE ALDAN SHIELD OF SIBERIAN CRATON  EARTH PLANET. SCI. LETT. 603 (117975)  [2023]    doi: 10.1016/j.epsl.2022.117975""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-bc8714bde708122fa6f1585c5abf65c18c6b48696b028e18018f09df8ac64b08,src-6aefd743323b695e9b08c447d2557cfdf4a5726763aa450f2c4bcbe8c573a110,s_O-19-2 [26368],Zn,110,ppm,rock,GEOROC_precompiled_selected_value,,,,57.2,119.6,EPSG:4326,,,,,,CC-BY-SA-4.0,official_curated,georoc-archaean,2026-06-1KRR1P_ALDAN_SHIELD_ARCHEAN.csv#row=178,,,,,WR,rock_whole_rock,dataset_constant,,ALDAN SHIELD - ARCHEAN / OLEKMA GRANITE-GREENSTONE TERRANE / OLONDO GREENSTONE BELT,,,,THOLEIITIC BASALT [26368],,,,,,,,,ARCHEAN [26368],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),,,,,,,,not_reported,,,,,,,,,,,not_reported,"[""26368""]",doi:10.1016/j.epsl.2022.117975,10.1016/j.epsl.2022.117975,"[""[26368] TRAN T. D., WANG KUO-LUNG, KOVACH V. P., SHANKS P. W. C., VELIKOSLAVINSKY S. D., POPOV N. V., DRIL S. I., CHU ZHUYIN, LEE DER-CHUEN, KUO LI-WIE, IIZUKA Y., LEE HAO-YANG:    PLATE TECTONICS IN ACTION IN THE MESOARCHEAN: IMPLICATION FROM THE OLONDO GREENSTONE BELT ON THE ALDAN SHIELD OF SIBERIAN CRATON  EARTH PLANET. SCI. LETT. 603 (117975)  [2023]    doi: 10.1016/j.epsl.2022.117975""]",observation,record_citation_ids,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by-sa/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
